,Tarix,Mağaza,Kart_nomresi,Transaksiya_id,Məhsul_nomresi,Məhsul_adi,Məhsul sayi,Ümumi satış
46811,43335,164,164124,164555,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4
46812,43370,164,164124,164556,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2
46813,43417,164,164124,164557,26,Pringles Sweet&Spcy BBQ 134g,2,7.4
46814,43452,164,164124,164558,54,CCs Original 175g,2,4.2
46815,43465,164,164124,164559,17,Kettle Sensations   BBQ&Maple 150g,2,9.2
46816,43472,164,164124,164560,62,Pringles Mystery    Flavour 134g,2,7.4
46817,43539,164,164124,164561,85,RRD Honey Soy       Chicken 165g,2,6.0
46818,43587,164,164124,164562,111,Smiths Chip Thinly  Cut Original 175g,2,6.0
46819,43588,164,164124,164563,45,Smiths Thinly Cut   Roast Chicken 175g,2,6.0
46820,43319,164,164155,164742,106,Natural ChipCo      Hony Soy Chckn175g,2,6.0
46821,43388,164,164155,164743,41,Doritos Salsa Mild  300g,2,5.2
46822,43404,164,164155,164744,92,WW Crinkle Cut      Chicken 175g,2,3.4
46823,43454,164,164155,164745,51,Doritos Mexicana    170g,2,8.8
46824,43463,164,164155,164746,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8
46825,43480,164,164155,164747,24,Grain Waves         Sweet Chilli 210g,2,7.2
46826,43486,164,164155,164748,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6
46827,43514,164,164155,164749,32,Kettle Sea Salt     And Vinegar 175g,2,10.8
46828,43574,164,164155,164750,65,Old El Paso Salsa   Dip Chnky Tom Ht300g,2,10.2
46829,43608,164,164155,164751,109,Pringles Barbeque   134g,2,7.4
46830,43502,164,164168,164817,26,Pringles Sweet&Spcy BBQ 134g,2,7.4
46831,43569,164,164168,164818,13,Red Rock Deli Thai  Chilli&Lime 150g,2,5.4
46832,43302,164,164171,164825,76,Woolworths Medium   Salsa 300g,2,3.0
46833,43354,164,164171,164826,44,Thins Chips Light&  Tangy 175g,2,6.6
46834,43367,164,164171,164827,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4
46835,43417,164,164171,164828,62,Pringles Mystery    Flavour 134g,2,7.4
46836,43454,164,164171,164829,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4
46837,43461,164,164171,164830,63,Kettle 135g Swt Pot Sea Salt,2,8.4
46838,43503,164,164171,164831,113,Twisties Chicken270g,2,9.2
46839,43536,164,164171,164832,96,WW Original Stacked Chips 160g,2,3.8
46840,43543,164,164171,164833,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8
46841,43554,164,164171,164834,27,WW Supreme Cheese   Corn Chips 200g,2,3.8
46842,43567,164,164171,164835,113,Twisties Chicken270g,2,9.2
46843,43577,164,164171,164836,113,Twisties Chicken270g,2,9.2
46844,43613,164,164171,164837,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6
46845,43622,164,164171,164838,40,Thins Chips Seasonedchicken 175g,2,6.6
46846,43300,164,164176,164862,45,Smiths Thinly Cut   Roast Chicken 175g,2,6.0
46847,43316,164,164176,164863,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8
46848,43320,164,164176,164864,72,WW Crinkle Cut      Original 175g,2,3.4
46849,43359,164,164176,164865,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2
46850,43376,164,164176,164866,40,Thins Chips Seasonedchicken 175g,2,6.6
46851,43485,164,164176,164867,86,Cheetos Puffs 165g,2,5.6
46852,43512,164,164176,164868,43,Smith Crinkle Cut   Bolognese 150g,2,5.2
46853,43576,164,164176,164869,105,Woolworths Cheese   Rings 190g,2,3.6
46854,43628,164,164176,164870,94,Burger Rings 220g,2,4.6
46855,43357,164,164180,164892,110,WW Original Corn    Chips 200g,2,3.8
46856,43369,164,164180,164893,36,Kettle Chilli 175g,2,10.8
46857,43378,164,164180,164894,43,Smith Crinkle Cut   Bolognese 150g,2,5.2
46858,43405,164,164180,164895,91,CCs Tasty Cheese    175g,2,4.2
46859,43415,164,164180,164896,47,Doritos Corn Chips  Original 170g,2,8.8
46860,43538,164,164180,164897,105,Woolworths Cheese   Rings 190g,2,3.6
46861,43559,164,164180,164898,32,Kettle Sea Salt     And Vinegar 175g,2,10.8
46862,43630,164,164180,164899,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6
46863,43640,164,164180,164900,81,Pringles Original   Crisps 134g,2,7.4
46864,43307,164,164202,165040,7,Smiths Crinkle      Original 330g,2,11.4
46865,43316,164,164202,165041,3,Kettle Sensations   Camembert & Fig 150g,2,9.2
46866,43439,164,164202,165043,67,RRD Chilli&         Coconut 150g,2,5.4
46867,43452,164,164202,165044,26,Pringles Sweet&Spcy BBQ 134g,2,7.4
46868,43509,164,164202,165045,81,Pringles Original   Crisps 134g,2,7.4
46869,43524,164,164202,165046,80,Natural ChipCo Sea  Salt & Vinegr 175g,2,6.0
46870,43618,164,164202,165047,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8
46871,43628,164,164202,165048,53,RRD Sweet Chilli &  Sour Cream 165g,2,6.0
46872,43378,164,164206,165069,68,Pringles Chicken    Salt Crips 134g,2,7.4
46873,43397,164,164206,165070,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4
46874,43480,164,164206,165071,48,Red Rock Deli Sp    Salt & Truffle 150G,2,5.4
46875,43488,164,164206,165072,83,WW D/Style Chip     Sea Salt 200g,2,3.8
46876,43544,164,164206,165073,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8
46877,43612,164,164206,165074,12,Natural Chip Co     Tmato Hrb&Spce 175g,2,6.0
46878,43636,164,164206,165075,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8
46879,43347,164,164208,165085,5,Natural Chip        Compny SeaSalt175g,2,6.0
46880,43361,164,164208,165086,107,Smiths Crinkle Cut  French OnionDip 150g,2,5.2
46881,43531,164,164208,165087,6,RRD Lime & Pepper   165g,2,6.0
46882,43571,164,164208,165088,92,WW Crinkle Cut      Chicken 175g,2,3.4
46883,43592,164,164208,165089,12,Natural Chip Co     Tmato Hrb&Spce 175g,2,6.0
46884,43645,164,164208,165090,84,GrnWves Plus Btroot & Chilli Jam 180g,2,6.2
46885,43450,164,164243,165281,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6
46886,43456,164,164243,165282,74,Tostitos Splash Of  Lime 175g,2,8.8
46887,43495,164,164243,165283,36,Kettle Chilli 175g,2,10.8
46888,43619,164,164243,165284,99,Pringles Sthrn FriedChicken 134g,2,7.4
46889,43631,164,164243,165285,19,Smiths Crinkle Cut  Snag&Sauce 150g,2,5.2
46890,43300,165,165000,165380,109,Pringles Barbeque   134g,2,7.4
46891,43357,165,165000,165382,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8
46892,43492,165,165000,165383,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8
46893,43570,165,165000,165384,65,Old El Paso Salsa   Dip Chnky Tom Ht300g,2,10.2
46894,43319,165,165014,165447,23,Cheezels Cheese 330g,2,11.4
46895,43342,165,165014,165448,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6
46896,43349,165,165014,165449,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8
46897,43523,165,165014,165451,32,Kettle Sea Salt     And Vinegar 175g,2,10.8
46898,43589,165,165014,165452,23,Cheezels Cheese 330g,2,11.4
46899,43646,165,165014,165453,24,Grain Waves         Sweet Chilli 210g,2,7.2
46900,43285,165,165023,165495,68,Pringles Chicken    Salt Crips 134g,2,7.4
46901,43298,165,165023,165496,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4
46902,43306,165,165023,165497,90,Tostitos Smoked     Chipotle 175g,2,8.8
46903,43312,165,165023,165498,24,Grain Waves         Sweet Chilli 210g,2,7.2
46904,43374,165,165023,165499,3,Kettle Sensations   Camembert & Fig 150g,2,9.2
46905,43404,165,165023,165500,63,Kettle 135g Swt Pot Sea Salt,2,8.4
46906,43435,165,165023,165501,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8
46907,43483,165,165023,165503,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8
46908,43645,165,165023,165505,40,Thins Chips Seasonedchicken 175g,2,6.6
46909,43374,165,165029,165534,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6
46910,43380,165,165029,165535,44,Thins Chips Light&  Tangy 175g,2,6.6
46911,43423,165,165029,165536,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8
46912,43474,165,165029,165537,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2
46913,43486,165,165029,165538,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8
46914,43504,165,165029,165539,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4
46915,43520,165,165029,165540,34,Pringles Slt Vingar 134g,2,7.4
46916,43549,165,165029,165541,75,Cobs Popd Sea Salt  Chips 110g,2,7.6
46917,43585,165,165029,165542,46,Kettle Original 175g,2,10.8
46918,43623,165,165029,165543,34,Pringles Slt Vingar 134g,2,7.4
46919,43314,165,165123,165959,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6
46920,43314,165,165123,165959,17,Kettle Sensations   BBQ&Maple 150g,2,9.2
46921,43353,165,165123,165960,88,Kettle Honey Soy    Chicken 175g,2,10.8
46922,43381,165,165123,165961,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8
46923,43509,165,165123,165962,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6
46924,43530,165,165123,165963,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6
46925,43534,165,165123,165964,74,Tostitos Splash Of  Lime 175g,2,8.8
46926,43283,165,165127,165972,51,Doritos Mexicana    170g,2,8.8
46927,43520,165,165127,165973,50,Tostitos Lightly    Salted 175g,2,8.8
46928,43531,165,165127,165974,75,Cobs Popd Sea Salt  Chips 110g,2,7.6
46929,43622,165,165127,165975,23,Cheezels Cheese 330g,2,11.4
46930,43642,165,165127,165976,109,Pringles Barbeque   134g,2,7.4
46931,43309,165,165155,166121,23,Cheezels Cheese 330g,2,11.4
46932,43477,165,165155,166122,81,Pringles Original   Crisps 134g,2,7.4
46933,43561,165,165155,166123,57,Old El Paso Salsa   Dip Tomato Mild 300g,2,10.2
46934,43470,165,165169,166179,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8
46935,43615,165,165169,166180,51,Doritos Mexicana    170g,2,8.8
46936,43624,165,165169,166181,50,Tostitos Lightly    Salted 175g,2,8.8
46937,43417,165,165179,166215,78,Thins Chips Salt &  Vinegar 175g,2,6.6
46938,43426,165,165179,166216,99,Pringles Sthrn FriedChicken 134g,2,7.4
46939,43436,165,165179,166217,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8
46940,43519,165,165179,166218,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4
46941,43565,165,165179,166219,102,Kettle Mozzarella   Basil & Pesto 175g,2,10.8
46942,43615,165,165179,166220,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4
46943,43617,165,165179,166221,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8
46944,43315,165,165222,166433,93,Doritos Corn Chip Southern Chicken 150g,2,7.8
46945,43325,165,165222,166434,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8
46946,43375,165,165222,166436,20,Doritos Cheese      Supreme 330g,2,11.4
46947,43468,165,165222,166438,17,Kettle Sensations   BBQ&Maple 150g,2,9.2
46948,43504,165,165222,166439,3,Kettle Sensations   Camembert & Fig 150g,2,9.2
46949,43517,165,165222,166440,7,Smiths Crinkle      Original 330g,2,11.4
46950,43296,165,165224,166445,88,Kettle Honey Soy    Chicken 175g,2,10.8
46951,43303,165,165224,166446,32,Kettle Sea Salt     And Vinegar 175g,2,10.8
46952,43359,165,165224,166447,109,Pringles Barbeque   134g,2,7.4
46953,43563,165,165224,166448,47,Doritos Corn Chips  Original 170g,2,8.8
46954,43581,165,165224,166449,81,Pringles Original   Crisps 134g,2,7.4
46955,43587,165,165224,166450,40,Thins Chips Seasonedchicken 175g,2,6.6
46956,43609,165,165224,166451,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8
46957,43641,165,165224,166452,68,Pringles Chicken    Salt Crips 134g,2,7.4
46958,43288,165,165244,166538,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4
46959,43412,165,165244,166539,34,Pringles Slt Vingar 134g,2,7.4
46960,43440,165,165244,166540,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6
46961,43463,165,165244,166541,71,Twisties Cheese     Burger 250g,2,8.6
46962,43467,165,165244,166542,114,Kettle Sensations   Siracha Lime 150g,2,9.2
46963,43549,165,165244,166543,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6
46964,43550,165,165244,166544,51,Doritos Mexicana    170g,2,8.8
46965,43387,165,165248,166551,51,Doritos Mexicana    170g,2,8.8
46966,43399,165,165248,166552,4,Dorito Corn Chp     Supreme 380g,2,13.0
46967,43435,165,165248,166553,63,Kettle 135g Swt Pot Sea Salt,2,8.4
46968,43582,165,165248,166554,36,Kettle Chilli 175g,2,10.8
46969,43586,165,165248,166555,88,Kettle Honey Soy    Chicken 175g,2,10.8
46970,43596,165,165248,166556,62,Pringles Mystery    Flavour 134g,2,7.4
46971,43607,165,165248,166558,99,Pringles Sthrn FriedChicken 134g,2,7.4
46972,43309,165,165250,166564,20,Doritos Cheese      Supreme 330g,2,11.4
46973,43351,165,165250,166565,63,Kettle 135g Swt Pot Sea Salt,2,8.4
46974,43406,165,165250,166566,109,Pringles Barbeque   134g,2,7.4
46975,43448,165,165250,166567,78,Thins Chips Salt &  Vinegar 175g,2,6.6
46976,43478,165,165250,166568,50,Tostitos Lightly    Salted 175g,2,8.8
46977,43517,165,165250,166569,81,Pringles Original   Crisps 134g,2,7.4
46978,43577,165,165250,166570,90,Tostitos Smoked     Chipotle 175g,2,8.8
46979,43365,165,165256,166590,46,Kettle Original 175g,2,10.8
46980,43448,165,165256,166591,7,Smiths Crinkle      Original 330g,2,11.4
46981,43513,165,165256,166592,71,Twisties Cheese     Burger 250g,2,8.6
46982,43535,165,165256,166593,87,Infuzions BBQ Rib   Prawn Crackers 110g,2,7.6
46983,43538,165,165256,166594,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4
46984,43567,165,165256,166595,81,Pringles Original   Crisps 134g,2,7.4
46985,43591,165,165256,166596,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4
46986,43334,165,165284,166733,68,Pringles Chicken    Salt Crips 134g,2,7.4
46987,43385,165,165284,166734,93,Doritos Corn Chip Southern Chicken 150g,2,7.8
46988,43427,165,165284,166735,99,Pringles Sthrn FriedChicken 134g,2,7.4
46989,43431,165,165284,166736,62,Pringles Mystery    Flavour 134g,2,7.4
46990,43434,165,165284,166737,65,Old El Paso Salsa   Dip Chnky Tom Ht300g,2,10.2
46991,43461,165,165284,166738,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6
46992,43468,165,165284,166739,89,Kettle Sweet Chilli And Sour Cream 175g,1,5.4
46993,43546,165,165284,166740,23,Cheezels Cheese 330g,2,11.4
46994,43583,165,165284,166741,75,Cobs Popd Sea Salt  Chips 110g,2,7.6
46995,43294,165,165320,166894,46,Kettle Original 175g,2,10.8
46996,43295,165,165320,166895,3,Kettle Sensations   Camembert & Fig 150g,2,9.2
46997,43435,165,165320,166896,24,Grain Waves         Sweet Chilli 210g,2,7.2
46998,43452,165,165320,166897,7,Smiths Crinkle      Original 330g,2,11.4
46999,43510,165,165320,166898,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6
47000,43535,165,165320,166899,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2
47001,43586,165,165320,166900,51,Doritos Mexicana    170g,2,8.8
47002,43497,165,165331,166943,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4
47003,43377,165,165351,167031,114,Kettle Sensations   Siracha Lime 150g,2,9.2
47004,43438,165,165351,167032,51,Doritos Mexicana    170g,2,8.8
47005,43458,165,165351,167033,90,Tostitos Smoked     Chipotle 175g,2,8.8
47006,43486,165,165351,167034,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2
47007,43628,165,165351,167035,90,Tostitos Smoked     Chipotle 175g,2,8.8
47008,43409,165,165356,167061,81,Pringles Original   Crisps 134g,2,7.4
47009,43298,165,165374,167132,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6
47010,43347,165,165374,167133,63,Kettle 135g Swt Pot Sea Salt,2,8.4
47011,43376,165,165374,167134,40,Thins Chips Seasonedchicken 175g,2,6.6
47012,43445,165,165374,167135,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6
47013,43478,165,165374,167137,40,Thins Chips Seasonedchicken 175g,2,6.6
47014,43493,165,165374,167138,3,Kettle Sensations   Camembert & Fig 150g,2,9.2
47015,43636,165,165374,167139,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8
47016,43639,165,165374,167140,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4
47017,43291,165,165384,167180,17,Kettle Sensations   BBQ&Maple 150g,2,9.2
47018,43426,165,165384,167181,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8
47019,43527,165,165384,167182,32,Kettle Sea Salt     And Vinegar 175g,2,10.8
47020,43548,165,165384,167183,47,Doritos Corn Chips  Original 170g,2,8.8
47021,43621,165,165384,167184,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8
47022,43297,165,165392,167210,90,Tostitos Smoked     Chipotle 175g,2,8.8
47023,43348,165,165392,167211,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2
47024,43373,165,165392,167212,50,Tostitos Lightly    Salted 175g,2,8.8
47025,43432,165,165392,167213,34,Pringles Slt Vingar 134g,2,7.4
47026,43436,165,165392,167214,3,Kettle Sensations   Camembert & Fig 150g,2,9.2
47027,43474,165,165392,167215,17,Kettle Sensations   BBQ&Maple 150g,1,4.6
47028,43498,165,165392,167216,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6
47029,43501,165,165392,167217,26,Pringles Sweet&Spcy BBQ 134g,2,7.4
47030,43524,165,165392,167218,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6
47031,43283,166,166012,167279,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6
47032,43333,166,166012,167280,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4
47033,43586,166,166012,167281,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2
47034,43617,166,166040,167394,31,Infzns Crn Crnchers Tangy Gcamole 110g,1,3.8
47035,43443,166,166077,167535,26,Pringles Sweet&Spcy BBQ 134g,2,7.4
47036,43594,166,166077,167536,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4
47037,43642,166,166077,167537,65,Old El Paso Salsa   Dip Chnky Tom Ht300g,2,10.2
47038,43408,166,166121,167703,50,Tostitos Lightly    Salted 175g,2,8.8
47039,43593,166,166121,167704,63,Kettle 135g Swt Pot Sea Salt,2,8.4
47040,43315,166,166139,167761,90,Tostitos Smoked     Chipotle 175g,2,8.8
47041,43344,166,166139,167762,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4
47042,43396,166,166139,167763,57,Old El Paso Salsa   Dip Tomato Mild 300g,2,10.2
47043,43420,166,166139,167764,87,Infuzions BBQ Rib   Prawn Crackers 110g,1,3.8
47044,43428,166,166139,167765,7,Smiths Crinkle      Original 330g,2,11.4
47045,43288,166,166155,167835,4,Dorito Corn Chp     Supreme 380g,2,13.0
47046,43303,166,166155,167836,99,Pringles Sthrn FriedChicken 134g,2,7.4
47047,43354,166,166155,167837,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6
47048,43444,166,166155,167838,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2
47049,43472,166,166155,167839,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4
47050,43530,166,166155,167840,52,Grain Waves Sour    Cream&Chives 210G,2,7.2
47051,43630,166,166155,167841,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6
47052,43348,166,166157,167845,25,Pringles SourCream  Onion 134g,2,7.4
47053,43411,166,166157,167846,52,Grain Waves Sour    Cream&Chives 210G,2,7.2
47054,43425,166,166157,167847,74,Tostitos Splash Of  Lime 175g,2,8.8
47055,43404,166,166182,167957,26,Pringles Sweet&Spcy BBQ 134g,2,7.4
47056,43570,166,166182,167958,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8
47057,43416,166,166207,168064,25,Pringles SourCream  Onion 134g,2,7.4
47058,43477,166,166207,168065,17,Kettle Sensations   BBQ&Maple 150g,1,4.6
47059,43485,166,166207,168066,44,Thins Chips Light&  Tangy 175g,1,3.3
47060,43283,166,166222,168126,47,Doritos Corn Chips  Original 170g,2,8.8
47061,43391,166,166222,168127,36,Kettle Chilli 175g,2,10.8
47062,43474,166,166222,168128,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6
47063,43525,166,166222,168129,109,Pringles Barbeque   134g,2,7.4
47064,43565,166,166222,168130,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6
47065,43385,166,166234,168176,23,Cheezels Cheese 330g,2,11.4
47066,43449,166,166234,168177,44,Thins Chips Light&  Tangy 175g,1,3.3
47067,43451,166,166234,168178,17,Kettle Sensations   BBQ&Maple 150g,2,9.2
47068,43492,166,166234,168179,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2
47069,43512,166,166234,168180,68,Pringles Chicken    Salt Crips 134g,2,7.4
47070,43520,166,166234,168181,112,Tyrrells Crisps     Ched & Chives 165g,1,4.2
47071,43535,166,166234,168182,90,Tostitos Smoked     Chipotle 175g,2,8.8
47072,43641,166,166234,168183,62,Pringles Mystery    Flavour 134g,2,7.4
47073,43316,166,166236,168187,23,Cheezels Cheese 330g,2,11.4
47074,43441,166,166236,168188,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8
47075,43544,166,166236,168189,20,Doritos Cheese      Supreme 330g,2,11.4
47076,43610,166,166236,168191,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2
47077,43616,166,166236,168192,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6
47078,43616,166,166236,168192,102,Kettle Mozzarella   Basil & Pesto 175g,2,10.8
47079,43636,166,166236,168193,90,Tostitos Smoked     Chipotle 175g,2,8.8
47080,43429,166,166280,168384,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2
47081,43606,166,166280,168385,71,Twisties Cheese     Burger 250g,2,8.6
47082,43360,166,166302,168461,32,Kettle Sea Salt     And Vinegar 175g,2,10.8
47083,43427,166,166302,168462,109,Pringles Barbeque   134g,2,7.4
